"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName"
717641,"2023-06-24",0,"2023-06-24T02:35:54.452Z","2023-06-24T02:36:02.285Z",TRUE,"pitch","09018429-351f-4d1d-92a7-f29d90c3d6a4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.18,1.49,NA,119.1,192.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,0,0,8,"top",2,"2023-06-24T02:35:38.080Z","2023-06-24T02:37:06.452Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.9,8,0.9,0.439,7.5411,24.6338,-37.506,-6.8822,-3.3758,-0.0552,1.7144,5.058,-124.6864,-0.5336,-1.214,50.0054,5.0211,-10.8582,14.4,9.6,24,1463,265,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-6,11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",2,"2023-06-24T02:35:24.799Z","2023-06-24T02:35:31.299Z",TRUE,"pitch","0f59a057-602a-48db-be2b-b0e48ccc4ee8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.57,1.69,NA,106.54,184.59,"ground_ball","medium","5",107.82,165.41,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Lourdes Gurriel Jr.  grounds out, third baseman J.  D. Davis to first baseman LaMonte Wade Jr.",0,0,0,7,"top",2,"2023-06-24T02:34:43.811Z","2023-06-24T02:35:31.299Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,80.7,8,0.91,0.4318,7.2289,21.4057,-35.9007,-6.5209,-2.2804,0.2745,2.0071,5.1791,-126.0102,-0.5956,-0.9428,50.0017,5.1038,-10.6698,15.6,9.6,24,1461,269,87.5,-14,9,NA,NA,NA,TRUE,-40.1,-4.1,10.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",1,"2023-06-24T02:35:13.689Z","2023-06-24T02:35:18.489Z",TRUE,"pitch","b4dc7080-a6a6-40ec-8e04-575d252c4810",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5012,1.6839,NA,89.23,173.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Lourdes Gurriel Jr.  grounds out, third baseman J.  D. Davis to first baseman LaMonte Wade Jr.",0,0,0,7,"top",2,"2023-06-24T02:34:43.811Z","2023-06-24T02:35:31.299Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,85.2,6,2,0.4062,7.4254,27.3472,-28.6652,-9.6763,1.9052,0.7286,2.4268,7.6191,-134.5052,-1.9988,-0.8742,50.0051,5.1988,-17.851,28.8,7.2,24,1941,239,NA,NA,NA,NA,NA,NA,FALSE,-28.6,3.2,16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",0,"2023-06-24T02:34:59.909Z","2023-06-24T02:35:03.775Z",TRUE,"pitch","5edfce1e-aa7b-45d5-8c9d-0240fc797095",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5318,1.714,NA,40.08,191.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Lourdes Gurriel Jr.  grounds out, third baseman J.  D. Davis to first baseman LaMonte Wade Jr.",0,0,0,7,"top",2,"2023-06-24T02:34:43.811Z","2023-06-24T02:35:31.299Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,83.1,14,2,0.4174,7.1163,25.331,-26.6207,-9.6783,3.1751,2.0179,1.7645,10.3186,-130.7978,-3.8085,-0.7046,50.0006,5.2158,-16.9143,28.8,7.2,24,1818,238,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.2,15.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",6,"2023-06-24T02:32:47.700Z","2023-06-24T02:32:53.874Z",TRUE,"pitch","a00f2589-072c-4539-8001-b9109776cb46",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.51,1.65,NA,100.11,182.29,"ground_ball","medium","3",149.63,164.8,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Christian Walker.",0,0,0,6,"bottom",1,"2023-06-24T02:31:34.718Z","2023-06-24T02:32:53.874Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.8,9,2,0.4124,6.7077,27.3893,-25.0628,-9.931,3.9783,0.4431,2.0921,8.1222,-132.6303,-4.0216,-1.3632,50.0031,5.4478,-17.7582,32.4,7.2,24,2116,228,106.8,-6,19,NA,NA,NA,TRUE,-26.3,6.6,16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",5,"2023-06-24T02:32:29.883Z","2023-06-24T02:32:33.135Z",TRUE,"pitch","920f3f05-46b3-431d-af09-187671355581",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2886,1.5537,NA,54.32,236.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Christian Walker.",0,0,0,6,"bottom",1,"2023-06-24T02:31:34.718Z","2023-06-24T02:32:53.874Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,14,2,0.4591,6.2636,23.007,-23.4462,-8.8634,6.0552,1.6443,0.067,9.7157,-119.3201,-7.4172,-1.3292,50.0045,5.3293,-12.7794,24,7.2,24,1893,246,NA,NA,NA,NA,NA,NA,FALSE,-31.3,9.4,13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",4,"2023-06-24T02:32:14.702Z","2023-06-24T02:32:19.559Z",TRUE,"pitch","fbbfee5a-dc58-4ad8-8412-ae36e1b74f74",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2581,1.5537,NA,122.78,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Christian Walker.",0,0,0,6,"bottom",1,"2023-06-24T02:31:34.718Z","2023-06-24T02:32:53.874Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76.6,13,2,0.4554,6.7905,20.684,-26.8718,-9.9206,3.6085,-0.1517,0.7324,6.4208,-119.7718,-5.3762,-1.5632,50.0025,5.3762,-14.5761,26.4,8.4,24,1801,249,NA,NA,NA,NA,NA,NA,FALSE,-34.4,5.6,16.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",3,"2023-06-24T02:32:01.764Z","2023-06-24T02:32:05.577Z",TRUE,"pitch","20559006-f3a2-4ace-8d4e-2ad90c3b0459",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.51,1.65,NA,112.98,197.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Christian Walker.",0,0,0,6,"bottom",1,"2023-06-24T02:31:34.718Z","2023-06-24T02:32:53.874Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,76,8,2,0.457,6.5569,21.5086,-27.8306,-9.9556,2.9839,0.1055,1.539,6.8566,-119.5252,-3.4214,-1.4968,50.0042,5.4691,-14.508,25.2,8.4,24,1733,248,NA,NA,NA,NA,NA,NA,FALSE,-35.4,4.9,16.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",2,"2023-06-24T02:31:49.495Z","2023-06-24T02:31:54.876Z",TRUE,"pitch","4ad5db87-8722-4911-846d-7d7c5d1939bc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4413,1.674,NA,116.16,177.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Christian Walker.",0,0,0,6,"bottom",1,"2023-06-24T02:31:34.718Z","2023-06-24T02:32:53.874Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.5,5,2,0.4186,6.3403,26.8405,-25.4106,-11.2302,3.8971,0.0222,2.2853,7.3381,-130.7165,-3.3295,-1.3585,50.0035,5.4775,-19.4887,34.8,7.2,24,2119,228,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.6,18.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",1,"2023-06-24T02:31:36.871Z","2023-06-24T02:31:40.704Z",TRUE,"pitch","1e34e2ff-adbf-4138-b432-4d2eeba5a29e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4107,1.6139,NA,86.75,215.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Christian Walker.",0,0,0,6,"bottom",1,"2023-06-24T02:31:34.718Z","2023-06-24T02:32:53.874Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.7,14,2,0.4189,6.5425,27.141,-24.8976,-10.9615,4.2045,0.7936,0.858,9.2909,-130.6672,-6.755,-1.3813,50.0054,5.3435,-18.9866,33.6,7.2,24,2075,229,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.2,17.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",0,"2023-06-24T02:30:04.935Z","2023-06-24T02:31:36.871Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Christian Walker.",0,0,0,6,"bottom",1,"2023-06-24T02:31:34.718Z","2023-06-24T02:32:53.874Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",6,"2023-06-24T02:29:34.331Z","2023-06-24T02:29:43.358Z",TRUE,"pitch","7d51d9ad-7afe-4f94-9ec6-61027b2d9674",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.5,1.76,NA,168.84,178.66,"ground_ball","medium","4",149.63,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Grounded Into DP","grounded_into_double_play","D-backs challenged (play at 1st), call on the field was overturned: Joc Pederson grounds into a double play, second baseman Ketel Marte to shortstop Geraldo Perdomo to first baseman Christian Walker.   LaMonte Wade Jr.  out at 2nd.    Joc Pederson out at 1st.",0,0,0,5,"bottom",1,"2023-06-24T02:27:09.117Z","2023-06-24T02:29:43.358Z",TRUE,FALSE,TRUE,TRUE,24,3,2,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.4,13,2,0.4647,6.9143,22.7841,-29.5756,-9.6798,1.8479,-1.36,2.2265,3.7424,-117.9461,-1.3004,-1.7111,50.0031,5.5165,-13.6152,24,9.6,24,1577,254,86.8,-3,28,NA,NA,NA,TRUE,-38.4,3.2,16.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MF",109,NA,NA,NA,NA,NA
717641,"2023-06-24",4,"2023-06-24T02:28:51.988Z","2023-06-24T02:28:55.631Z",TRUE,"pitch","d33a9b83-6286-4ca9-96e8-6d477412d8f0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.76,NA,150.46,177.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Grounded Into DP","grounded_into_double_play","D-backs challenged (play at 1st), call on the field was overturned: Joc Pederson grounds into a double play, second baseman Ketel Marte to shortstop Geraldo Perdomo to first baseman Christian Walker.   LaMonte Wade Jr.  out at 2nd.    Joc Pederson out at 1st.",0,0,0,5,"bottom",1,"2023-06-24T02:27:09.117Z","2023-06-24T02:29:43.358Z",TRUE,FALSE,TRUE,TRUE,24,3,2,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.4,13,2,0.413,6.8866,29.1487,-24.9023,-9.0312,4.0879,-0.8779,2.2694,5.3892,-132.7588,-3.1534,-1.7637,50.0047,5.2906,-16.0786,30,7.2,24,2051,233,NA,NA,NA,NA,NA,NA,FALSE,-26,6.8,15.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",3,"2023-06-24T02:28:31.902Z","2023-06-24T02:28:36.089Z",TRUE,"pitch","a89612c9-dc85-4a66-8cec-7c3fc1befe5a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4619,1.6936,NA,181.9,170.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Grounded Into DP","grounded_into_double_play","D-backs challenged (play at 1st), call on the field was overturned: Joc Pederson grounds into a double play, second baseman Ketel Marte to shortstop Geraldo Perdomo to first baseman Christian Walker.   LaMonte Wade Jr.  out at 2nd.    Joc Pederson out at 1st.",0,0,0,5,"bottom",1,"2023-06-24T02:27:09.117Z","2023-06-24T02:29:43.358Z",TRUE,FALSE,TRUE,TRUE,24,3,2,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,81.7,13,2,0.4202,6.75,29.7724,-25.2082,-10.29,4.0562,-1.7026,2.5267,3.6327,-130.7913,-2.3917,-1.7795,50.0051,5.3603,-17.6775,33.6,7.2,24,2051,230,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7,17.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",2,"2023-06-24T02:28:08.489Z","2023-06-24T02:28:12.571Z",TRUE,"pitch","60ecdfce-bbfe-4417-ab0c-174255a327ad",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.4619,1.6635,NA,133.93,231.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Grounded Into DP","grounded_into_double_play","D-backs challenged (play at 1st), call on the field was overturned: Joc Pederson grounds into a double play, second baseman Ketel Marte to shortstop Geraldo Perdomo to first baseman Christian Walker.   LaMonte Wade Jr.  out at 2nd.    Joc Pederson out at 1st.",0,0,0,5,"bottom",1,"2023-06-24T02:27:09.117Z","2023-06-24T02:29:43.358Z",TRUE,FALSE,TRUE,TRUE,24,3,2,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.9,13,2,0.4589,6.5359,21.8149,-27.9899,-9.4897,2.8998,-0.4441,0.2694,5.6387,-119.1289,-5.8454,-1.6027,50.0051,5.2695,-13.7097,24,8.4,24,1777,255,NA,NA,NA,NA,NA,NA,FALSE,-36.5,4.1,16,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
